job_title,experience_level,salary_in_usd,remote_ratio,company_size,cluster,cluster_label,pca_x,pca_y
MACHINE LEARNING ENGINEER,SE,142200,0,M,3,Business Intelligence,-1.8565,0.3705
MACHINE LEARNING ENGINEER,SE,192000,100,M,3,Business Intelligence,-1.9437,0.4438
MACHINE LEARNING ENGINEER,SE,164000,100,M,3,Business Intelligence,-1.8506,0.5779
DATA ENGINEER,SE,185900,0,M,1,Senior ML Engineers,0.8585,-0.8553
DATA ENGINEER,SE,129300,0,M,1,Senior ML Engineers,1.0467,-0.5842
DATA ENGINEER,SE,75000,0,M,1,Senior ML Engineers,1.2273,-0.324
DATA SCIENCE MANAGER,SE,175000,0,M,3,Business Intelligence,-1.2487,-1.0785
DATA SCIENCE MANAGER,SE,120000,0,M,3,Business Intelligence,-1.0658,-0.815
DATA ENGINEER,SE,167500,0,M,1,Senior ML Engineers,0.9197,-0.7672
DATA ENGINEER,SE,106500,0,M,1,Senior ML Engineers,1.1225,-0.4749
DATA ANALYST,MI,75000,100,M,1,Senior ML Engineers,2.5767,0.0555
DATA ANALYST,MI,60000,100,M,1,Senior ML Engineers,2.6266,0.1274
APPLIED SCIENTIST,SE,184000,100,M,3,Business Intelligence,-1.2002,-0.8097
APPLIED SCIENTIST,SE,142000,100,M,3,Business Intelligence,-1.0606,-0.6085
DATA SCIENTIST,MI,145000,0,M,0,Entry-Level Analysts,-0.826,1.3159
DATA SCIENTIST,MI,100000,0,M,0,Entry-Level Analysts,-0.6763,1.5315
MACHINE LEARNING SOFTWARE ENGINEER,EN,10000,50,S,3,Business Intelligence,-1.137,2.125
DATA SCIENTIST,MI,31795,100,M,0,Entry-Level Analysts,-0.3711,2.1702
NLP ENGINEER,MI,44365,100,S,3,Business Intelligence,-1.4473,-1.6513
DATA ENGINEER,EX,200000,0,M,1,Senior ML Engineers,0.972,-0.2794
DATA ENGINEER,EX,145000,0,M,1,Senior ML Engineers,1.1549,-0.0159
DATA ENGINEER,MI,92350,100,M,1,Senior ML Engineers,1.3282,0.2265
DATA ENGINEER,MI,73880,100,M,1,Senior ML Engineers,1.3896,0.315
APPLIED SCIENTIST,SE,192000,100,M,3,Business Intelligence,-1.2269,-0.848
APPLIED SCIENTIST,SE,164000,100,M,3,Business Intelligence,-1.1337,-0.7139
DATA ENGINEER,EX,310000,100,M,1,Senior ML Engineers,0.6847,-0.4945
DATA ENGINEER,EX,239000,100,M,1,Senior ML Engineers,0.9207,-0.1544
DATA ANALYST,SE,120000,0,M,1,Senior ML Engineers,2.2685,-0.7937
DATA ANALYST,SE,95000,0,M,1,Senior ML Engineers,2.3516,-0.6739
MACHINE LEARNING ENGINEER,SE,145000,0,M,3,Business Intelligence,-1.8658,0.357
MACHINE LEARNING ENGINEER,SE,135000,0,M,3,Business Intelligence,-1.8325,0.4049
DATA ENGINEER,SE,78000,0,M,1,Senior ML Engineers,1.2173,-0.3384
DATA ENGINEER,SE,73546,0,M,1,Senior ML Engineers,1.2321,-0.317
DATA ENGINEER,SE,36773,0,M,1,Senior ML Engineers,1.3544,-0.1409
DATA ENGINEER,MI,160000,100,M,1,Senior ML Engineers,1.1032,-0.0976
DATA ENGINEER,MI,120000,100,M,1,Senior ML Engineers,1.2362,0.094
DATA ENGINEER,MI,35610,50,L,1,Senior ML Engineers,1.4777,0.3424
AI SCIENTIST,SE,125000,100,L,3,Business Intelligence,-1.7209,0.7648
DATA ENGINEER,SE,95000,0,M,1,Senior ML Engineers,1.1607,-0.4198
DATA SCIENTIST,SE,47280,0,M,0,Entry-Level Analysts,-0.5812,1.4624
DATA SCIENTIST,SE,37824,0,M,0,Entry-Level Analysts,-0.5498,1.5077
DATA ANALYST,SE,115934,100,M,1,Senior ML Engineers,2.3604,-0.4623
DATA ANALYST,SE,81666,100,M,1,Senior ML Engineers,2.4743,-0.2981
DATA SCIENTIST,SE,175000,100,M,0,Entry-Level Analysts,-0.9276,1.1624
DATA SCIENTIST,SE,140000,100,M,0,Entry-Level Analysts,-0.8112,1.3301
RESEARCH ENGINEER,SE,249500,0,M,2,Cloud & Data Platform,-2.3899,-3.2362
RESEARCH ENGINEER,SE,149850,0,M,2,Cloud & Data Platform,-2.0586,-2.7587
ANALYTICS ENGINEER,MI,122500,100,M,2,Cloud & Data Platform,-1.809,-1.9941
ANALYTICS ENGINEER,MI,100000,100,M,2,Cloud & Data Platform,-1.7342,-1.8863
DATA SCIENTIST,SE,249500,0,M,0,Entry-Level Analysts,-1.2537,0.4935
DATA SCIENTIST,SE,149850,0,M,0,Entry-Level Analysts,-0.9223,0.971
DATA ANALYST,EN,55000,0,M,1,Senior ML Engineers,2.7253,0.4829
DATA ANALYST,EN,48000,0,M,1,Senior ML Engineers,2.7486,0.5164
RESEARCH SCIENTIST,SE,249500,0,M,2,Cloud & Data Platform,-2.3899,-3.2362
RESEARCH SCIENTIST,SE,149850,0,M,2,Cloud & Data Platform,-2.0586,-2.7587
COMPUTER VISION ENGINEER,MI,58837,100,S,3,Business Intelligence,-0.7038,0.1117
DATA ENGINEER,SE,190000,100,M,1,Senior ML Engineers,0.9232,-0.5631
DATA ENGINEER,SE,120000,100,M,1,Senior ML Engineers,1.156,-0.2277
DATA ANALYST,SE,127000,100,M,1,Senior ML Engineers,2.3236,-0.5153
DATA ANALYST,SE,104000,100,M,1,Senior ML Engineers,2.4001,-0.4051
DATA SCIENTIST,SE,210000,100,M,0,Entry-Level Analysts,-1.0439,0.9947
DATA SCIENTIST,SE,150000,100,M,0,Entry-Level Analysts,-0.8444,1.2822
MACHINE LEARNING ENGINEER,SE,150000,100,M,3,Business Intelligence,-1.804,0.645
DATA ENGINEER,SE,210000,100,M,1,Senior ML Engineers,0.8567,-0.6589
DATA ENGINEER,SE,130000,100,M,1,Senior ML Engineers,1.1228,-0.2756
DATA SCIENTIST,SE,182750,100,M,0,Entry-Level Analysts,-0.9533,1.1253
DATA SCIENTIST,SE,161500,100,M,0,Entry-Level Analysts,-0.8827,1.2271
DATA ANALYST,MI,102640,100,M,1,Senior ML Engineers,2.4848,-0.0769
DATA ANALYST,MI,66100,100,M,1,Senior ML Engineers,2.6063,0.0982
RESEARCH SCIENTIST,SE,210000,100,M,2,Cloud & Data Platform,-2.1802,-2.735
RESEARCH SCIENTIST,SE,150000,100,M,2,Cloud & Data Platform,-1.9807,-2.4475
DATA ENGINEER,SE,198800,0,M,1,Senior ML Engineers,0.8156,-0.9171
DATA ENGINEER,SE,122600,0,M,1,Senior ML Engineers,1.069,-0.5521
DATA ENGINEER,MI,130000,100,M,1,Senior ML Engineers,1.203,0.0461
DATA ENGINEER,MI,80000,100,M,1,Senior ML Engineers,1.3692,0.2857
DATA SCIENTIST,SE,136000,100,M,0,Entry-Level Analysts,-0.7979,1.3492
DATA SCIENTIST,SE,104000,100,M,0,Entry-Level Analysts,-0.6915,1.5025
DATA ANALYST,SE,150000,100,M,1,Senior ML Engineers,2.2471,-0.6255
DATA ANALYST,SE,100000,100,M,1,Senior ML Engineers,2.4134,-0.386
DATA SCIENTIST,EX,159000,100,M,0,Entry-Level Analysts,-0.7139,1.8825
DATA SCIENTIST,EX,130000,100,M,0,Entry-Level Analysts,-0.6175,2.0214
DATA ENGINEER,SE,215000,100,M,1,Senior ML Engineers,0.8401,-0.6828
DATA ENGINEER,SE,150000,100,M,1,Senior ML Engineers,1.0562,-0.3714
DATA ENGINEER,MI,187000,100,M,1,Senior ML Engineers,1.0134,-0.227
DATA ENGINEER,MI,153000,100,M,1,Senior ML Engineers,1.1265,-0.0641
MACHINE LEARNING ENGINEER,SE,255000,100,M,3,Business Intelligence,-2.1532,0.1419
MACHINE LEARNING ENGINEER,SE,185000,100,M,3,Business Intelligence,-1.9204,0.4773
DATA ANALYST,MI,55410,0,M,1,Senior ML Engineers,2.5635,-0.1625
DATA ANALYST,SE,50432,0,M,1,Senior ML Engineers,2.4998,-0.4604
DATA ANALYST,SE,39925,0,M,1,Senior ML Engineers,2.5347,-0.4101
DATA ANALYST,SE,169000,0,M,1,Senior ML Engineers,2.1055,-1.0285
DATA ANALYST,SE,110600,0,M,1,Senior ML Engineers,2.2997,-0.7487
BI DATA ANALYST,EN,60938,0,L,1,Senior ML Engineers,2.7055,0.4545
BI DEVELOPER,SE,140000,100,M,3,Business Intelligence,0.1369,-0.853
BI DEVELOPER,SE,120000,100,M,3,Business Intelligence,0.2034,-0.7571
3D COMPUTER VISION RESEARCHER,SE,10000,50,S,2,Cloud & Data Platform,-1.5543,-1.9328
DATA ANALYST,EN,50000,50,L,1,Senior ML Engineers,2.7811,0.6628
MLOPS ENGINEER,MI,134000,100,M,3,Business Intelligence,-0.9538,-0.2484
MLOPS ENGINEER,MI,124000,100,M,3,Business Intelligence,-0.9205,-0.2005
DATA ANALYST,SE,166700,0,M,1,Senior ML Engineers,2.1132,-1.0174
DATA ANALYST,SE,119000,0,M,1,Senior ML Engineers,2.2718,-0.7889
DATA SCIENTIST,EN,124234,0,M,0,Entry-Level Analysts,-0.5965,2.0589
DATA SCIENTIST,EN,74540,0,M,0,Entry-Level Analysts,-0.4312,2.297
DATA ANALYST,MI,100000,100,M,1,Senior ML Engineers,2.4936,-0.0642
DATA ANALYST,MI,65000,100,M,1,Senior ML Engineers,2.61,0.1035
DATA ANALYST,MI,16904,50,L,1,Senior ML Engineers,2.7307,0.1779
AI SCIENTIST,EN,200000,50,L,3,Business Intelligence,-1.7688,1.2147
MACHINE LEARNING ENGINEER,EN,12000,100,L,3,Business Intelligence,-1.1045,2.2713
DATA ENGINEER,SE,220000,100,M,1,Senior ML Engineers,0.8235,-0.7068
DATA ENGINEER,SE,146000,100,M,1,Senior ML Engineers,1.0696,-0.3523
DATA ENGINEER,SE,68293,0,M,1,Senior ML Engineers,1.2496,-0.2919
DATA SPECIALIST,SE,110000,0,M,3,Business Intelligence,-1.0326,-0.7671
DATA SPECIALIST,SE,70000,0,M,3,Business Intelligence,-0.8996,-0.5754
DATA ARCHITECT,SE,190000,100,M,3,Business Intelligence,-1.2202,-0.8384
DATA ARCHITECT,SE,135000,100,M,3,Business Intelligence,-1.0373,-0.5749
DATA SCIENTIST,SE,128000,0,M,0,Entry-Level Analysts,-0.8497,1.0757
DATA SCIENTIST,SE,81500,0,M,0,Entry-Level Analysts,-0.695,1.2984
DATA SCIENTIST,SE,173000,100,M,0,Entry-Level Analysts,-0.9209,1.172
DATA SCIENTIST,SE,110000,100,M,0,Entry-Level Analysts,-0.7114,1.4738
MACHINE LEARNING ENGINEER,SE,192000,0,M,3,Business Intelligence,-2.0221,0.1319
MACHINE LEARNING ENGINEER,SE,120000,0,M,3,Business Intelligence,-1.7827,0.4768
PRINCIPAL MACHINE LEARNING ENGINEER,SE,190000,100,L,3,Business Intelligence,-1.937,0.4534
DATA ENGINEER,SE,194000,100,M,1,Senior ML Engineers,0.9099,-0.5822
DATA ENGINEER,SE,129400,100,M,1,Senior ML Engineers,1.1248,-0.2727
DATA ANALYST,SE,201000,100,M,1,Senior ML Engineers,2.0775,-0.8699
DATA ANALYST,SE,89200,100,M,1,Senior ML Engineers,2.4493,-0.3342
DATA SCIENTIST,SE,165000,0,M,0,Entry-Level Analysts,-0.9727,0.8984
DATA SCIENTIST,SE,125000,0,M,0,Entry-Level Analysts,-0.8397,1.09
APPLIED SCIENTIST,SE,230000,100,M,3,Business Intelligence,-1.3532,-1.0301
APPLIED SCIENTIST,SE,196000,100,M,3,Business Intelligence,-1.2402,-0.8672
MACHINE LEARNING ENGINEER,MI,130000,0,M,3,Business Intelligence,-1.7357,0.7506
MACHINE LEARNING ENGINEER,MI,90000,0,M,3,Business Intelligence,-1.6027,0.9423
MACHINE LEARNING RESEARCHER,MI,150000,100,M,2,Cloud & Data Platform,-2.6173,-0.834
MACHINE LEARNING RESEARCHER,MI,100000,100,M,2,Cloud & Data Platform,-2.451,-0.5945
MACHINE LEARNING ENGINEER,MI,230000,0,M,3,Business Intelligence,-2.0682,0.2715
MACHINE LEARNING ENGINEER,MI,150000,0,M,3,Business Intelligence,-1.8022,0.6548
MACHINE LEARNING RESEARCHER,MI,130000,100,M,2,Cloud & Data Platform,-2.5508,-0.7382
DATA SCIENTIST,MI,180000,0,M,0,Entry-Level Analysts,-0.9424,1.1482
DATA SCIENTIST,MI,120000,0,M,0,Entry-Level Analysts,-0.7428,1.4357
DATA ANALYST,SE,192500,100,M,1,Senior ML Engineers,2.1058,-0.8291
DATA ANALYST,SE,140000,100,M,1,Senior ML Engineers,2.2803,-0.5776
DATA ENGINEER,SE,152500,0,M,1,Senior ML Engineers,0.9695,-0.6953
DATA ANALYST,SE,65000,100,M,1,Senior ML Engineers,2.5297,-0.2183
DATA ANALYST,SE,55000,100,M,1,Senior ML Engineers,2.563,-0.1704
DATA ENGINEER,SE,178750,0,M,1,Senior ML Engineers,0.8823,-0.8211
DATA ENGINEER,SE,160000,0,M,1,Senior ML Engineers,0.9446,-0.7313
DATA SCIENTIST,MI,63040,100,M,0,Entry-Level Analysts,-0.475,2.0205
MACHINE LEARNING SCIENTIST,MI,165000,0,M,3,Business Intelligence,-1.8521,0.5829
MACHINE LEARNING SCIENTIST,MI,135000,0,M,3,Business Intelligence,-1.7523,0.7267
ANALYTICS ENGINEER,SE,170000,100,M,2,Cloud & Data Platform,-2.0472,-2.5434
ANALYTICS ENGINEER,SE,125000,100,M,2,Cloud & Data Platform,-1.8976,-2.3278
DATA ENGINEER,SE,105000,0,M,1,Senior ML Engineers,1.1275,-0.4677
DATA ENGINEER,SE,70000,0,M,1,Senior ML Engineers,1.2439,-0.3001
DATA SCIENTIST,SE,130000,0,M,0,Entry-Level Analysts,-0.8563,1.0661
DATA SCIENTIST,SE,95000,0,M,0,Entry-Level Analysts,-0.7399,1.2338
DATA SCIENTIST,SE,203500,0,M,0,Entry-Level Analysts,-1.1007,0.7139
DATA SCIENTIST,SE,152000,0,M,0,Entry-Level Analysts,-0.9295,0.9607
DATA ENGINEER,SE,197430,100,M,1,Senior ML Engineers,0.8985,-0.5987
DATA ENGINEER,SE,134760,100,M,1,Senior ML Engineers,1.1069,-0.2984
DATA SCIENTIST,MI,120000,100,M,0,Entry-Level Analysts,-0.6644,1.7476
DATA ENGINEER,SE,197000,0,M,1,Senior ML Engineers,0.8216,-0.9085
DATA ENGINEER,SE,99000,0,M,1,Senior ML Engineers,1.1474,-0.439
DATA ENGINEER,SE,162000,100,M,1,Senior ML Engineers,1.0163,-0.4289
DATA ENGINEER,MI,110446,0,M,1,Senior ML Engineers,1.1896,-0.1721
DATA ENGINEER,MI,79178,0,M,1,Senior ML Engineers,1.2936,-0.0223
DATA SCIENCE CONSULTANT,MI,70186,0,M,3,Business Intelligence,-0.82,-0.2546
DATA SCIENCE CONSULTANT,MI,51716,0,M,3,Business Intelligence,-0.7585,-0.1661
DATA ARCHITECT,SE,149040,100,M,3,Business Intelligence,-1.084,-0.6422
DATA ARCHITECT,SE,113900,100,M,3,Business Intelligence,-0.9671,-0.4738
BUSINESS DATA ANALYST,MI,95000,0,M,1,Senior ML Engineers,2.4318,-0.3522
DATA ANALYST,SE,115000,100,S,1,Senior ML Engineers,2.3635,-0.4578
DATA ANALYST,SE,171000,100,L,1,Senior ML Engineers,2.1773,-0.7261
DATA ANALYTICS ENGINEER,EN,13000,100,S,2,Cloud & Data Platform,-1.2845,-0.826
DATA ANALYTICS CONSULTANT,EN,50000,100,S,2,Cloud & Data Platform,-1.4075,-1.0033
DATA SCIENTIST,SE,185900,0,M,0,Entry-Level Analysts,-1.0422,0.7983
DATA SCIENTIST,SE,129300,0,M,0,Entry-Level Analysts,-0.854,1.0694
DATA ENGINEER,SE,230000,100,M,1,Senior ML Engineers,0.7902,-0.7547
DATA ENGINEER,SE,154600,100,M,1,Senior ML Engineers,1.041,-0.3935
DATA ENGINEER,MI,75000,100,M,1,Senior ML Engineers,1.3859,0.3096
DATA ENGINEER,SE,213000,0,M,1,Senior ML Engineers,0.7684,-0.9852
DATA ENGINEER,SE,152000,0,M,1,Senior ML Engineers,0.9712,-0.6929
DATA SCIENTIST,SE,120000,100,M,0,Entry-Level Analysts,-0.7447,1.4259
DATA SCIENTIST,SE,110000,0,M,0,Entry-Level Analysts,-0.7898,1.1619
DATA SCIENTIST,SE,70000,0,M,0,Entry-Level Analysts,-0.6568,1.3535
MACHINE LEARNING SOFTWARE ENGINEER,SE,227200,100,M,3,Business Intelligence,-2.0607,0.2751
MACHINE LEARNING SOFTWARE ENGINEER,SE,168000,100,M,3,Business Intelligence,-1.8639,0.5588
3D COMPUTER VISION RESEARCHER,EN,20000,0,M,2,Cloud & Data Platform,-1.3861,-1.1714
DATA SCIENTIST,MI,64090,0,M,0,Entry-Level Analysts,-0.5569,1.7036
DATA SCIENTIST,MI,60938,0,M,0,Entry-Level Analysts,-0.5464,1.7187
ML ENGINEER,SE,243000,100,M,0,Entry-Level Analysts,-1.1537,0.8366
ML ENGINEER,SE,183000,100,M,0,Entry-Level Analysts,-0.9542,1.1241
DATA ENGINEER,SE,150000,0,M,1,Senior ML Engineers,0.9779,-0.6833
DATA SCIENTIST,MI,130000,100,M,0,Entry-Level Analysts,-0.6977,1.6997
DATA SCIENTIST,MI,90000,100,M,0,Entry-Level Analysts,-0.5647,1.8914
DATA ANALYST,MI,165000,0,M,1,Senior ML Engineers,2.199,-0.6876
DATA ANALYST,MI,124000,0,M,1,Senior ML Engineers,2.3354,-0.4911
DATA ENGINEER,SE,178000,0,M,1,Senior ML Engineers,0.8847,-0.8175
DATA ENGINEER,SE,132000,0,M,1,Senior ML Engineers,1.0377,-0.5971
DATA ENGINEER,SE,300000,0,M,1,Senior ML Engineers,0.4791,-1.402
DATA ANALYST,SE,116000,100,M,1,Senior ML Engineers,2.3602,-0.4626
DATA ANALYST,SE,96000,100,M,1,Senior ML Engineers,2.4267,-0.3668
DATA ANALYST,SE,92350,0,M,1,Senior ML Engineers,2.3604,-0.6612
DATA ANALYST,SE,70186,0,M,1,Senior ML Engineers,2.4341,-0.555
DATA ANALYST,SE,105000,0,M,1,Senior ML Engineers,2.3183,-0.7218
DATA ANALYST,SE,70000,0,M,1,Senior ML Engineers,2.4347,-0.5541
MACHINE LEARNING RESEARCHER,MI,105236,50,L,2,Cloud & Data Platform,-2.5076,-0.7755
DATA ANALYST,SE,100000,0,M,1,Senior ML Engineers,2.335,-0.6979
MACHINE LEARNING ENGINEER,EN,189750,0,M,3,Business Intelligence,-1.7739,1.1078
MACHINE LEARNING ENGINEER,EN,140250,0,M,3,Business Intelligence,-1.6093,1.345
DATA ANALYST,SE,130000,0,M,1,Senior ML Engineers,2.2352,-0.8416
DATA ANALYST,MI,160000,0,M,1,Senior ML Engineers,2.2157,-0.6636
DATA ANALYST,MI,109000,0,M,1,Senior ML Engineers,2.3853,-0.4193
RESEARCH ENGINEER,SE,250000,0,M,2,Cloud & Data Platform,-2.3916,-3.2386
RESEARCH ENGINEER,SE,150000,0,M,2,Cloud & Data Platform,-2.0591,-2.7595
DATA ANALYST,MI,206000,0,M,1,Senior ML Engineers,2.0627,-0.884
DATA ENGINEER,SE,135000,0,M,1,Senior ML Engineers,1.0277,-0.6115
MACHINE LEARNING ENGINEER,SE,115573,100,M,3,Business Intelligence,-1.6895,0.8099
MACHINE LEARNING ENGINEER,SE,73546,100,M,3,Business Intelligence,-1.5498,1.0113
DATA ENGINEER,SE,42026,0,M,1,Senior ML Engineers,1.3369,-0.166
DATA ENGINEER,SE,191200,0,M,1,Senior ML Engineers,0.8409,-0.8807
MACHINE LEARNING RESEARCH ENGINEER,EN,66192,50,L,2,Cloud & Data Platform,-2.2174,0.055
3D COMPUTER VISION RESEARCHER,EN,50000,100,S,2,Cloud & Data Platform,-1.4075,-1.0033
DATA ENGINEER,SE,230000,0,L,1,Senior ML Engineers,0.7118,-1.0666
DATA ENGINEER,SE,154600,0,L,1,Senior ML Engineers,0.9626,-0.7054
DATA ANALYST,MI,80000,100,L,1,Senior ML Engineers,2.5601,0.0316
ANALYTICS ENGINEER,SE,135000,0,M,2,Cloud & Data Platform,-2.0092,-2.6876
ANALYTICS ENGINEER,SE,110000,0,M,2,Cloud & Data Platform,-1.9261,-2.5678
DATA ANALYTICS MANAGER,MI,155000,0,M,2,Cloud & Data Platform,-1.9955,-2.4617
DATA ANALYTICS MANAGER,MI,140000,0,M,2,Cloud & Data Platform,-1.9456,-2.3898
DATA ENGINEER,SE,205000,100,M,1,Senior ML Engineers,0.8734,-0.6349
DATA ENGINEER,SE,179500,0,M,1,Senior ML Engineers,0.8798,-0.8247
DATA ENGINEER,SE,134000,0,M,1,Senior ML Engineers,1.0311,-0.6067
DATA SCIENTIST,SE,145000,100,M,0,Entry-Level Analysts,-0.8278,1.3061
DATA ARCHITECT,SE,235000,100,M,3,Business Intelligence,-1.3698,-1.054
DATA ARCHITECT,SE,175000,100,M,3,Business Intelligence,-1.1703,-0.7666
DATA SCIENCE CONSULTANT,EN,27317,50,L,3,Business Intelligence,-0.4778,0.7502
DATA ENGINEER,MI,90000,100,M,1,Senior ML Engineers,1.336,0.2378
DATA SPECIALIST,MI,165000,0,M,3,Business Intelligence,-1.1352,-0.7088
DATA SPECIALIST,MI,135000,0,M,3,Business Intelligence,-1.0355,-0.5651
DATA ENGINEER,SE,168400,0,M,1,Senior ML Engineers,0.9167,-0.7715
DATA ENGINEER,SE,105200,0,M,1,Senior ML Engineers,1.1268,-0.4687
DEEP LEARNING ENGINEER,MI,86193,100,M,3,Business Intelligence,-0.7948,-0.0194
DEEP LEARNING ENGINEER,MI,49253,100,M,3,Business Intelligence,-0.672,0.1576
DATA ENGINEER,SE,200000,0,M,1,Senior ML Engineers,0.8116,-0.9229
DATA SCIENTIST,SE,198800,0,M,0,Entry-Level Analysts,-1.0851,0.7364
DATA SCIENTIST,SE,122600,0,M,0,Entry-Level Analysts,-0.8317,1.1015
MACHINE LEARNING ENGINEER,EN,100000,100,M,3,Business Intelligence,-1.3971,1.8497
BI DATA ANALYST,MI,105066,50,M,1,Senior ML Engineers,2.4375,-0.2445
ANALYTICS ENGINEER,MI,104663,0,M,2,Cloud & Data Platform,-1.8281,-2.2205
ANALYTICS ENGINEER,MI,73880,0,M,2,Cloud & Data Platform,-1.7257,-2.073
DATA ENGINEER,SE,125000,100,M,1,Senior ML Engineers,1.1394,-0.2517
DATA ENGINEER,SE,110000,100,M,1,Senior ML Engineers,1.1893,-0.1798
DATA SCIENTIST,SE,148000,100,M,0,Entry-Level Analysts,-0.8378,1.2917
DATA SCIENTIST,SE,107000,100,M,0,Entry-Level Analysts,-0.7014,1.4882
DATA ANALYST,MI,100000,0,M,1,Senior ML Engineers,2.4152,-0.3761
DATA ANALYST,MI,65000,0,M,1,Senior ML Engineers,2.5316,-0.2085
DATA ENGINEER,SE,63040,0,M,1,Senior ML Engineers,1.267,-0.2667
DATA ENGINEER,SE,36773,0,M,1,Senior ML Engineers,1.3544,-0.1409
DATA SCIENCE MANAGER,SE,299500,0,M,3,Business Intelligence,-1.6627,-1.675
DATA SCIENCE MANAGER,SE,245100,0,M,3,Business Intelligence,-1.4818,-1.4143
DATA SCIENTIST,SE,168000,100,M,0,Entry-Level Analysts,-0.9043,1.1959
DATA SCIENTIST,SE,130000,100,M,0,Entry-Level Analysts,-0.7779,1.378
DATA ENGINEER,MI,161000,100,M,1,Senior ML Engineers,1.0999,-0.1024
DATA ENGINEER,MI,118000,100,M,1,Senior ML Engineers,1.2429,0.1036
APPLIED SCIENTIST,SE,205000,100,M,3,Business Intelligence,-1.2701,-0.9103
DATA SCIENCE MANAGER,SE,247500,0,M,3,Business Intelligence,-1.4898,-1.4258
DATA SCIENCE MANAGER,SE,172200,0,M,3,Business Intelligence,-1.2394,-1.0651
DATA MANAGEMENT SPECIALIST,SE,68293,0,L,3,Business Intelligence,-0.8939,-0.5672
DATA ANALYST,SE,177000,0,M,1,Senior ML Engineers,2.0789,-1.0668
DATA ANALYST,SE,131000,0,M,1,Senior ML Engineers,2.2319,-0.8464
DATA ENGINEER,SE,146000,0,M,1,Senior ML Engineers,0.9912,-0.6642
DATA ENGINEER,SE,102000,0,M,1,Senior ML Engineers,1.1375,-0.4534
DATA ENGINEER,MI,80000,0,M,1,Senior ML Engineers,1.2909,-0.0262
DATA ENGINEER,MI,65000,0,M,1,Senior ML Engineers,1.3407,0.0456
DATA ENGINEER,SE,61566,100,M,1,Senior ML Engineers,1.3503,0.0523
DATA ENGINEER,SE,43096,100,M,1,Senior ML Engineers,1.4117,0.1407
DATA ENGINEER,MI,175000,100,M,1,Senior ML Engineers,1.0533,-0.1695
DATA ENGINEER,MI,135000,100,M,1,Senior ML Engineers,1.1864,0.0222
DATA SCIENTIST,EN,80000,0,M,0,Entry-Level Analysts,-0.4494,2.2708
DATA ENGINEER,SE,231250,100,M,1,Senior ML Engineers,0.7861,-0.7607
DATA ENGINEER,SE,138750,100,M,1,Senior ML Engineers,1.0937,-0.3175
ANALYTICS ENGINEER,SE,193750,100,M,2,Cloud & Data Platform,-2.1262,-2.6572
ANALYTICS ENGINEER,SE,116250,100,M,2,Cloud & Data Platform,-1.8685,-2.2858
ANALYTICS ENGINEER,SE,231250,100,M,2,Cloud & Data Platform,-2.2509,-2.8368
ANALYTICS ENGINEER,SE,138750,100,M,2,Cloud & Data Platform,-1.9433,-2.3936
DATA ENGINEER,SE,193750,100,M,1,Senior ML Engineers,0.9108,-0.581
DATA ENGINEER,SE,116250,100,M,1,Senior ML Engineers,1.1685,-0.2097
DATA SCIENTIST,SE,208000,100,M,0,Entry-Level Analysts,-1.0373,1.0043
DATA SCIENTIST,SE,127000,100,M,0,Entry-Level Analysts,-0.7679,1.3924
RESEARCH SCIENTIST,SE,300000,100,M,2,Cloud & Data Platform,-2.4795,-3.1662
RESEARCH SCIENTIST,SE,196000,100,M,2,Cloud & Data Platform,-2.1337,-2.6679
AUTONOMOUS VEHICLE TECHNICIAN,MI,45555,50,M,3,Business Intelligence,-0.6988,0.0194
DATA SCIENTIST,SE,205000,100,M,0,Entry-Level Analysts,-1.0273,1.0187
DATA SCIENTIST,SE,185000,100,M,0,Entry-Level Analysts,-0.9608,1.1145
MACHINE LEARNING ENGINEER,SE,247500,0,M,3,Business Intelligence,-2.2066,-0.134
MACHINE LEARNING ENGINEER,SE,172200,0,M,3,Business Intelligence,-1.9562,0.2267
DATA ANALYST,SE,110000,0,M,1,Senior ML Engineers,2.3017,-0.7458
DATA SCIENTIST,EN,17684,100,M,0,Entry-Level Analysts,-0.1638,2.8813
DATA SCIENTIST,SE,225000,0,M,0,Entry-Level Analysts,-1.1722,0.6109
DATA SCIENTIST,SE,156400,0,M,0,Entry-Level Analysts,-0.9441,0.9396
MACHINE LEARNING ENGINEER,MI,104663,0,M,3,Business Intelligence,-1.6514,0.872
MACHINE LEARNING ENGINEER,MI,80036,0,M,3,Business Intelligence,-1.5695,0.99
DATA SCIENTIST,SE,140700,0,M,0,Entry-Level Analysts,-0.8919,1.0148
DATA SCIENTIST,SE,93800,0,M,0,Entry-Level Analysts,-0.7359,1.2395
DATA SCIENTIST,SE,135000,100,M,0,Entry-Level Analysts,-0.7946,1.354
BI ANALYST,EN,12000,100,L,1,Senior ML Engineers,2.9467,1.0008
MACHINE LEARNING ENGINEER,MI,104697,100,L,3,Business Intelligence,-1.5732,1.1838
MACHINE LEARNING DEVELOPER,EN,33000,100,S,3,Business Intelligence,-1.1743,2.1707
MACHINE LEARNING SCIENTIST,EN,34672,100,S,3,Business Intelligence,-1.1798,2.1627
MACHINE LEARNING ENGINEER,SE,201000,0,M,3,Business Intelligence,-2.052,0.0887
MACHINE LEARNING ENGINEER,SE,119000,0,M,3,Business Intelligence,-1.7793,0.4816
DATA ENGINEER,SE,175000,100,M,1,Senior ML Engineers,0.9731,-0.4912
