work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size,skill_python,skill_sql,skill_ml,skill_cloud,skill_viz,skill_nlp,skill_stats,experience_level_enc,employment_type_enc,company_size_enc,company_location_enc,employee_residence_enc,job_title_clean,job_title_enc
2023,MI,FT,RESEARCH ENGINEER,200000,USD,200000,US,0,US,M,0,0,0,0,0,0,1,2,2,1,68,73,RESEARCH ENGINEER,49
2023,SE,FT,DATA ARCHITECT,180000,USD,180000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2023,SE,FT,DATA ARCHITECT,115000,USD,115000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2023,SE,FT,DATA ARCHITECT,200000,USD,200000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2023,SE,FT,DATA DEVOPS ENGINEER,50000,EUR,53654,FR,50,FR,S,0,0,0,0,0,0,0,3,2,2,26,28,OTHER,47
2023,EX,FT,DATA ENGINEER,220000,USD,220000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2023,EX,FT,DATA ENGINEER,205000,USD,205000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2023,MI,FT,DATA ENGINEER,180000,USD,180000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,200000,USD,200000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,150000,USD,150000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,COMPUTER VISION ENGINEER,215000,USD,215000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,COMPUTER VISION ENGINEER,13
2023,SE,FT,COMPUTER VISION ENGINEER,170000,USD,170000,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,COMPUTER VISION ENGINEER,13
2023,SE,FT,MACHINE LEARNING ENGINEER,247500,USD,247500,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,MACHINE LEARNING ENGINEER,172200,USD,172200,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,DATA SCIENTIST,224000,USD,224000,CA,0,CA,M,1,0,1,0,0,0,0,3,2,1,11,11,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,176000,USD,176000,CA,0,CA,M,1,0,1,0,0,0,0,3,2,1,11,11,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,120000,USD,120000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,75000,USD,75000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,EN,FT,DATA ENGINEER,1400000,INR,17022,IN,100,IN,L,1,1,0,0,0,0,0,0,2,0,37,38,DATA ENGINEER,19
2023,SE,FT,APPLIED DATA SCIENTIST,100000,AUD,68318,AU,100,FI,M,1,0,1,0,0,0,0,3,2,1,25,5,APPLIED DATA SCIENTIST,3
2023,MI,FT,AI DEVELOPER,100000,SGD,75020,FI,0,FI,M,0,0,1,0,0,0,0,2,2,1,25,27,AI DEVELOPER,0
2023,SE,FT,DATA ANALYST,140000,USD,140000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,120000,USD,120000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ENGINEER,128000,USD,128000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,EX,FT,HEAD OF DATA,269600,USD,269600,US,0,US,M,0,0,0,0,0,0,0,1,2,1,68,73,HEAD OF DATA,33
2023,SE,FT,DATA QUALITY ANALYST,100000,USD,100000,US,0,US,M,1,0,0,0,1,0,0,3,2,1,68,73,DATA QUALITY ANALYST,23
2023,SE,FT,DATA QUALITY ANALYST,80000,USD,80000,US,0,US,M,1,0,0,0,1,0,0,3,2,1,68,73,DATA QUALITY ANALYST,23
2023,SE,FT,DATA SCIENTIST,250000,USD,250000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,162500,USD,162500,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,AI DEVELOPER,200000,USD,200000,US,100,US,M,0,0,1,0,0,0,0,2,2,1,68,73,AI DEVELOPER,0
2023,SE,FT,DATA ENGINEER,100000,USD,100000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,EX,FT,DATA ENGINEER,145000,USD,145000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2023,EX,FT,DATA ENGINEER,115000,USD,115000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,203500,USD,203500,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,152000,USD,152000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,239000,USD,239000,US,0,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,122900,USD,122900,US,0,US,L,1,0,1,0,0,0,0,3,2,0,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,237000,USD,237000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,145000,USD,145000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENCE MANAGER,191765,USD,191765,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2023,SE,FT,DATA SCIENCE MANAGER,134236,USD,134236,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA SCIENCE MANAGER,27
2023,SE,FT,ANALYTICS ENGINEER,190000,USD,190000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2023,SE,FT,ANALYTICS ENGINEER,112000,USD,112000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2022,SE,FT,DATA SCIENTIST,84000,EUR,88256,ES,100,GB,L,1,0,1,0,0,0,0,3,2,0,27,26,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,135000,USD,135000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,105500,USD,105500,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,RESEARCH ENGINEER,293000,USD,293000,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH ENGINEER,49
2023,SE,FT,RESEARCH ENGINEER,185000,USD,185000,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH ENGINEER,49
2023,SE,FT,DATA ANALYST,80000,USD,80000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,70000,USD,70000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ENGINEER,160000,USD,160000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,175000,USD,175000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,145000,USD,145000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,200000,USD,200000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,148500,USD,148500,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ENGINEER,240500,USD,240500,US,0,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,123700,USD,123700,US,0,US,L,1,1,0,0,0,0,0,3,2,0,68,73,DATA ENGINEER,19
2023,SE,FT,ANALYTICS ENGINEER,152900,USD,152900,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2023,SE,FT,ANALYTICS ENGINEER,117100,USD,117100,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2023,SE,FT,ANALYTICS ENGINEER,173000,USD,173000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2023,SE,FT,ANALYTICS ENGINEER,113000,USD,113000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,ANALYTICS ENGINEER,2
2023,SE,FT,APPLIED SCIENTIST,260000,USD,260000,US,0,US,L,0,0,0,0,0,0,0,3,2,0,68,73,APPLIED SCIENTIST,5
2023,EX,FT,DATA ENGINEER,175000,USD,175000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2023,EX,FT,DATA ENGINEER,110000,USD,110000,US,0,US,M,1,1,0,0,0,0,0,1,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,RESEARCH SCIENTIST,130000,USD,130000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2023,SE,FT,RESEARCH SCIENTIST,110000,USD,110000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2023,SE,FT,APPLIED SCIENTIST,205000,USD,205000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,APPLIED SCIENTIST,5
2023,SE,FT,APPLIED SCIENTIST,184000,USD,184000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,APPLIED SCIENTIST,5
2023,SE,FT,DATA ANALYST,149500,USD,149500,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,127075,USD,127075,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ENGINEER,219535,USD,219535,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,146115,USD,146115,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,135000,USD,135000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,199000,USD,199000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,162000,USD,162000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,EX,FT,ANALYTICS ENGINEER,221000,USD,221000,US,100,US,M,0,0,0,0,0,0,1,1,2,1,68,73,ANALYTICS ENGINEER,2
2023,EX,FT,ANALYTICS ENGINEER,153000,USD,153000,US,100,US,M,0,0,0,0,0,0,1,1,2,1,68,73,ANALYTICS ENGINEER,2
2023,SE,FT,DATA ANALYST,187000,USD,187000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,128000,USD,128000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,RESEARCH SCIENTIST,210000,USD,210000,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2023,SE,FT,RESEARCH SCIENTIST,136000,USD,136000,US,0,US,M,0,0,0,0,0,0,1,3,2,1,68,73,RESEARCH SCIENTIST,50
2023,SE,FT,DATA SCIENTIST,100000,USD,100000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ENGINEER,179000,USD,179000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,109000,USD,109000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,245000,USD,245000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,180000,USD,180000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,142000,USD,142000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA MANAGER,198800,USD,198800,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA MANAGER,21
2023,SE,FT,DATA MANAGER,105200,USD,105200,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA MANAGER,21
2023,SE,FT,DATA ANALYST,125000,USD,125000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,112000,USD,112000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA SCIENTIST,210000,USD,210000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,155000,USD,155000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA MANAGER,115000,USD,115000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA MANAGER,21
2023,SE,FT,DATA MANAGER,86000,USD,86000,US,100,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA MANAGER,21
2023,SE,FT,DATA SCIENTIST,165000,USD,165000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,140000,USD,140000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,139000,USD,139000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,106000,USD,106000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,EN,FT,DATA ANALYST,55000,CAD,40663,CA,0,CA,L,1,1,0,0,1,0,0,0,2,0,11,11,DATA ANALYST,15
2022,SE,FT,AI DEVELOPER,275000,USD,275000,CA,0,CA,S,0,0,1,0,0,0,0,3,2,2,11,11,AI DEVELOPER,0
2023,SE,FL,MACHINE LEARNING RESEARCHER,50000,USD,50000,UA,50,UA,S,0,0,1,0,0,0,1,3,1,2,67,72,MACHINE LEARNING RESEARCHER,41
2023,MI,FT,MACHINE LEARNING ENGINEER,280700,USD,280700,US,100,US,M,0,0,1,0,0,0,0,2,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,MI,FT,MACHINE LEARNING ENGINEER,150450,USD,150450,US,100,US,M,0,0,1,0,0,0,0,2,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,EN,FT,DATA SCIENTIST,70000,CAD,51753,CA,100,CA,L,1,0,1,0,0,0,0,0,2,0,11,11,DATA SCIENTIST,28
2023,SE,FT,DATA ARCHITECT,250500,USD,250500,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2023,SE,FT,DATA ARCHITECT,159500,USD,159500,US,0,US,M,0,0,0,0,0,0,0,3,2,1,68,73,DATA ARCHITECT,18
2023,EN,FT,DATA SCIENTIST,130001,USD,130001,US,100,US,M,1,0,1,0,0,0,0,0,2,1,68,73,DATA SCIENTIST,28
2023,EN,FT,DATA SCIENTIST,71907,USD,71907,US,100,US,M,1,0,1,0,0,0,0,0,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,DATA SCIENTIST,93918,USD,93918,US,100,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,DATA SCIENTIST,51962,USD,51962,US,100,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,175000,USD,175000,CA,100,CA,M,1,1,0,0,1,0,0,3,2,1,11,11,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,135000,USD,135000,CA,100,CA,M,1,1,0,0,1,0,0,3,2,1,11,11,DATA ANALYST,15
2023,SE,FT,MACHINE LEARNING ENGINEER,257000,USD,257000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,MACHINE LEARNING ENGINEER,147000,USD,147000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,DATA ENGINEER,222000,USD,222000,US,100,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,203000,USD,203000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,133200,USD,133200,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ENGINEER,221000,USD,221000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,147000,USD,147000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,185900,USD,185900,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,129300,USD,129300,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,238000,USD,238000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,156000,USD,156000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,MACHINE LEARNING ENGINEER,304000,USD,304000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,MACHINE LEARNING ENGINEER,199000,USD,199000,US,100,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,MI,FT,BIG DATA ENGINEER,45000,EUR,48289,ES,100,ES,M,1,1,0,0,1,0,0,2,2,1,24,26,BIG DATA ENGINEER,9
2023,SE,FT,DATA ENGINEER,150000,USD,150000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,130000,USD,130000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,140000,USD,140000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,110000,USD,110000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,DATA ANALYST,90000,USD,90000,US,0,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2023,MI,FT,DATA ANALYST,75000,USD,75000,US,0,US,M,1,1,0,0,1,0,0,2,2,1,68,73,DATA ANALYST,15
2023,MI,FT,RESEARCH SCIENTIST,161200,GBP,195895,GB,0,GB,M,0,0,0,0,0,0,1,2,2,1,27,29,RESEARCH SCIENTIST,50
2023,MI,FT,RESEARCH SCIENTIST,84570,GBP,102772,GB,0,GB,M,0,0,0,0,0,0,1,2,2,1,27,29,RESEARCH SCIENTIST,50
2023,SE,FT,DATA ENGINEER,240000,USD,240000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,183600,USD,183600,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,MI,FT,DATA SPECIALIST,130000,USD,130000,US,0,US,M,0,0,0,0,0,0,0,2,2,1,68,73,DATA SPECIALIST,29
2023,MI,FT,DATA SPECIALIST,80000,USD,80000,US,0,US,M,0,0,0,0,0,0,0,2,2,1,68,73,DATA SPECIALIST,29
2023,SE,FT,DATA ENGINEER,250000,USD,250000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ANALYTICS MANAGER,160000,USD,160000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,DATA ANALYTICS MANAGER,17
2023,SE,FT,DATA ANALYTICS MANAGER,120000,USD,120000,US,100,US,M,0,0,0,0,0,0,1,3,2,1,68,73,DATA ANALYTICS MANAGER,17
2023,SE,FT,MACHINE LEARNING ENGINEER,289076,USD,289076,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,MACHINE LEARNING ENGINEER,202353,USD,202353,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,DATA ANALYST,155000,USD,155000,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ENGINEER,200000,USD,200000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA SCIENTIST,157750,USD,157750,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,104650,USD,104650,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,DATA SCIENTIST,180000,USD,180000,US,100,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,DATA SCIENTIST,140000,USD,140000,US,100,US,M,1,0,1,0,0,0,0,2,2,1,68,73,DATA SCIENTIST,28
2023,EX,FT,DATA SCIENTIST,200000,USD,200000,US,0,US,M,1,0,1,0,0,0,0,1,2,1,68,73,DATA SCIENTIST,28
2023,EX,FT,DATA SCIENTIST,145000,USD,145000,US,0,US,M,1,0,1,0,0,0,0,1,2,1,68,73,DATA SCIENTIST,28
2023,MI,FT,LEAD DATA ANALYST,68000,USD,68000,US,0,US,L,1,1,0,0,1,0,0,2,2,0,68,73,LEAD DATA ANALYST,35
2023,EN,FT,BI DATA ENGINEER,60000,USD,60000,US,100,US,M,1,1,0,0,1,0,0,0,2,1,68,73,OTHER,47
2023,MI,FT,DATA ENGINEER,125000,USD,125000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2023,MI,FT,DATA ENGINEER,90000,USD,90000,US,0,US,M,1,1,0,0,0,0,0,2,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ANALYST,105000,USD,105000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,90000,USD,90000,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,EN,FT,RESEARCH ENGINEER,155000,USD,155000,US,0,US,M,0,0,0,0,0,0,1,0,2,1,68,73,RESEARCH ENGINEER,49
2023,EN,FT,RESEARCH ENGINEER,125000,USD,125000,US,0,US,M,0,0,0,0,0,0,1,0,2,1,68,73,RESEARCH ENGINEER,49
2023,SE,FT,MACHINE LEARNING ENGINEER,241000,USD,241000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,MACHINE LEARNING ENGINEER,181000,USD,181000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,DATA SCIENTIST,252000,USD,252000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,154000,USD,154000,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,EX,FT,DATA ARCHITECT,180000,USD,180000,US,0,US,M,0,0,0,0,0,0,0,1,2,1,68,73,DATA ARCHITECT,18
2023,EX,FT,DATA ARCHITECT,155000,USD,155000,US,0,US,M,0,0,0,0,0,0,0,1,2,1,68,73,DATA ARCHITECT,18
2023,SE,FT,DATA SCIENTIST,191765,USD,191765,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,134236,USD,134236,US,0,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA ENGINEER,146000,USD,146000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,SE,FT,DATA ENGINEER,75000,USD,75000,US,0,US,M,1,1,0,0,0,0,0,3,2,1,68,73,DATA ENGINEER,19
2023,EN,FT,DATA ANALYST,64200,USD,64200,US,100,US,M,1,1,0,0,1,0,0,0,2,1,68,73,DATA ANALYST,15
2023,EN,FT,DATA ANALYST,56100,USD,56100,US,100,US,M,1,1,0,0,1,0,0,0,2,1,68,73,DATA ANALYST,15
2023,SE,FT,MACHINE LEARNING ENGINEER,170000,USD,170000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,DATA ANALYST,208450,USD,208450,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,DATA ANALYST,170550,USD,170550,US,100,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
2023,SE,FT,MACHINE LEARNING ENGINEER,125000,USD,125000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,SE,FT,MACHINE LEARNING ENGINEER,100000,USD,100000,US,0,US,M,0,0,1,0,0,0,0,3,2,1,68,73,MACHINE LEARNING ENGINEER,39
2023,MI,FT,DATA MANAGER,135000,USD,135000,US,0,US,M,0,0,0,0,0,0,0,2,2,1,68,73,DATA MANAGER,21
2023,MI,FT,DATA MANAGER,120000,USD,120000,US,0,US,M,0,0,0,0,0,0,0,2,2,1,68,73,DATA MANAGER,21
2023,SE,FT,DATA SCIENTIST,200000,USD,200000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,170000,USD,170000,US,100,US,M,1,0,1,0,0,0,0,3,2,1,68,73,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,171250,USD,171250,IE,0,IE,M,1,0,1,0,0,0,0,3,2,1,35,37,DATA SCIENTIST,28
2023,SE,FT,DATA SCIENTIST,113750,USD,113750,IE,0,IE,M,1,0,1,0,0,0,0,3,2,1,35,37,DATA SCIENTIST,28
2023,SE,FT,DATA ANALYST,153600,USD,153600,US,0,US,M,1,1,0,0,1,0,0,3,2,1,68,73,DATA ANALYST,15
